movieId,title,genres,clean_title,year,year_display,genres_list,genres_clean,user_tags,tmdbId,imdbId,avg_rating,vote_count,corpus
6271,Day for Night (La Nuit Américaine) (1973),Comedy|Drama|Romance,Day for Night (La Nuit Américaine),1973.0,(1973),"['Comedy', 'Drama', 'Romance']",comedy drama romance,,1675,70460,2.0,1,day for night (la nuit américaine) comedy drama romance  1973
6273,In a Lonely Place (1950),Drama|Film-Noir|Mystery|Romance,In a Lonely Place,1950.0,(1950),"['Drama', 'Film-Noir', 'Mystery', 'Romance']",drama filmnoir mystery romance,l.a.,17057,42593,3.5,1,in a lonely place drama filmnoir mystery romance l.a. 1950
6279,"Good Thief, The (2002)",Crime|Drama,"Good Thief, The",2002.0,(2002),"['Crime', 'Drama']",crime drama,,6016,281820,4.0,1,"good thief, the crime drama  2002"
6280,"Man Apart, A (2003)",Action|Crime|Drama|Thriller,"Man Apart, A",2003.0,(2003),"['Action', 'Crime', 'Drama', 'Thriller']",action crime drama thriller,,8409,266465,2.25,2,"man apart, a action crime drama thriller  2003"
6281,Phone Booth (2002),Drama|Thriller,Phone Booth,2002.0,(2002),"['Drama', 'Thriller']",drama thriller,crime,1817,183649,3.14,32,phone booth drama thriller crime 2002
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira),2001.0,(2001),"['Action', 'Animation', 'Sci-Fi', 'Thriller']",action animation scifi thriller,amazing artwork anime sci-fi,11299,275277,3.9,20,cowboy bebop: the movie (cowboy bebop: tengoku no tobira) action animation scifi thriller amazing artwork anime sci-fi 2001
6285,Levity (2003),Drama,Levity,2003.0,(2003),['Drama'],drama,,21052,304328,4.0,1,levity drama  2003
6286,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",Comedy|Crime|Drama,"Man Without a Past, The (Mies vailla menneisyyttä)",2002.0,(2002),"['Comedy', 'Crime', 'Drama']",comedy crime drama,amnesia,7294,311519,3.88,4,"man without a past, the (mies vailla menneisyyttä) comedy crime drama amnesia 2002"
6287,Anger Management (2003),Comedy,Anger Management,2003.0,(2003),['Comedy'],comedy,,9506,305224,3.06,34,anger management comedy  2003
6288,Better Luck Tomorrow (2002),Crime|Drama,Better Luck Tomorrow,2002.0,(2002),"['Crime', 'Drama']",crime drama,gangs,14290,280477,3.88,4,better luck tomorrow crime drama gangs 2002
6289,Ghosts of the Abyss (2003),Documentary|IMAX,Ghosts of the Abyss,2003.0,(2003),"['Documentary', 'IMAX']",documentary imax,titanic,24982,297144,3.5,1,ghosts of the abyss documentary imax titanic 2003
6290,House of 1000 Corpses (2003),Horror,House of 1000 Corpses,2003.0,(2003),['Horror'],horror,rob zombie,2662,251736,2.71,7,house of 1000 corpses horror rob zombie 2003
6291,Lilya 4-Ever (Lilja 4-ever) (2002),Crime|Drama,Lilya 4-Ever (Lilja 4-ever),2002.0,(2002),"['Crime', 'Drama']",crime drama,prostitution depressing melancholy sad,12093,300140,3.5,3,lilya 4-ever (lilja 4-ever) crime drama prostitution depressing melancholy sad 2002
6294,Bulletproof Monk (2003),Action|Adventure|Sci-Fi,Bulletproof Monk,2003.0,(2003),"['Action', 'Adventure', 'Sci-Fi']",action adventure scifi,,11817,245803,2.41,11,bulletproof monk action adventure scifi  2003
6295,Chasing Papi (a.k.a. Papi Chulo) (2003),Comedy,Chasing Papi (a.k.a. Papi Chulo),2003.0,(2003),['Comedy'],comedy,,24621,323572,2.0,1,chasing papi (a.k.a. papi chulo) comedy  2003
6296,"Mighty Wind, A (2003)",Comedy|Musical,"Mighty Wind, A",2003.0,(2003),"['Comedy', 'Musical']",comedy musical,mockumentary,13370,310281,3.75,14,"mighty wind, a comedy musical mockumentary 2003"
6297,Holes (2003),Adventure|Children|Comedy|Mystery,Holes,2003.0,(2003),"['Adventure', 'Children', 'Comedy', 'Mystery']",adventure children comedy mystery,children,8326,311289,3.42,20,holes adventure children comedy mystery children 2003
6298,Malibu's Most Wanted (2003),Comedy|Crime,Malibu's Most Wanted,2003.0,(2003),"['Comedy', 'Crime']",comedy crime,,13411,328099,2.67,3,malibu's most wanted comedy crime  2003
6299,"Winged Migration (Peuple migrateur, Le) (2001)",Documentary,"Winged Migration (Peuple migrateur, Le)",2001.0,(2001),['Documentary'],documentary,birds,11516,301727,3.5,9,"winged migration (peuple migrateur, le) documentary birds 2001"
6300,Flickering Lights (Blinkende lygter) (2000),Action|Comedy|Crime,Flickering Lights (Blinkende lygter),2000.0,(2000),"['Action', 'Comedy', 'Crime']",action comedy crime,,10180,236027,4.5,3,flickering lights (blinkende lygter) action comedy crime  2000
6301,Straw Dogs (1971),Drama|Thriller,Straw Dogs,1971.0,(1971),"['Drama', 'Thriller']",drama thriller,,994,67800,4.0,5,straw dogs drama thriller  1971
6302,Beginning of the End (1957),Sci-Fi,Beginning of the End,1957.0,(1957),['Sci-Fi'],scifi,,66918,50177,1.0,1,beginning of the end scifi  1957
6303,"Andromeda Strain, The (1971)",Mystery|Sci-Fi,"Andromeda Strain, The",1971.0,(1971),"['Mystery', 'Sci-Fi']",mystery scifi,,10514,66769,3.62,8,"andromeda strain, the mystery scifi  1971"
6305,Fahrenheit 451 (1966),Drama|Sci-Fi,Fahrenheit 451,1966.0,(1966),"['Drama', 'Sci-Fi']",drama scifi,ray bradbury,1714,60390,3.6,10,fahrenheit 451 drama scifi ray bradbury 1966
6306,I Am Trying to Break Your Heart (2002),Documentary,I Am Trying to Break Your Heart,2002.0,(2002),['Documentary'],documentary,,14308,327920,4.17,3,i am trying to break your heart documentary  2002
6308,Legal Eagles (1986),Comedy|Crime|Romance,Legal Eagles,1986.0,(1986),"['Comedy', 'Crime', 'Romance']",comedy crime romance,lawyers,9930,91396,2.62,4,legal eagles comedy crime romance lawyers 1986
6310,Memories of Me (1988),Comedy|Drama,Memories of Me,1988.0,(1988),"['Comedy', 'Drama']",comedy drama,,107569,95613,2.5,1,memories of me comedy drama  1988
6313,Sibling Rivalry (1990),Comedy,Sibling Rivalry,1990.0,(1990),['Comedy'],comedy,,108553,100611,2.5,2,sibling rivalry comedy  1990
6314,Undercover Blues (1993),Comedy|Crime,Undercover Blues,1993.0,(1993),"['Comedy', 'Crime']",comedy crime,,12661,108442,2.0,2,undercover blues comedy crime  1993
6315,Wildcats (1986),Comedy,Wildcats,1986.0,(1986),['Comedy'],comedy,,29355,92214,1.83,3,wildcats comedy  1986
6316,"Wiz, The (1978)",Adventure|Children|Comedy|Fantasy|Musical,"Wiz, The",1978.0,(1978),"['Adventure', 'Children', 'Comedy', 'Fantasy', 'Musical']",adventure children comedy fantasy musical,,24961,78504,2.0,1,"wiz, the adventure children comedy fantasy musical  1978"
6319,"My Father the Hero (Mon père, ce héros.) (1991)",Comedy|Drama,"My Father the Hero (Mon père, ce héros.)",1991.0,(1991),"['Comedy', 'Drama']",comedy drama,,20978,102465,2.17,3,"my father the hero (mon père, ce héros.) comedy drama  1991"
6320,Scenes from a Mall (1991),Comedy,Scenes from a Mall,1991.0,(1991),['Comedy'],comedy,,47762,102849,1.5,2,scenes from a mall comedy  1991
6322,Confidence (2003),Crime|Thriller,Confidence,2003.0,(2003),"['Crime', 'Thriller']",crime thriller,,10743,310910,2.83,6,confidence crime thriller  2003
6323,Identity (2003),Crime|Horror|Mystery|Thriller,Identity,2003.0,(2003),"['Crime', 'Horror', 'Mystery', 'Thriller']",crime horror mystery thriller,john cusack,2832,309698,3.68,22,identity crime horror mystery thriller john cusack 2003
6324,It Runs in the Family (2003),Comedy|Drama,It Runs in the Family,2003.0,(2003),"['Comedy', 'Drama']",comedy drama,,31459,311110,2.5,2,it runs in the family comedy drama  2003
6327,"Decade Under the Influence, A (2003)",Documentary,"Decade Under the Influence, A",2003.0,(2003),['Documentary'],documentary,1970s movies,38868,342275,3.5,3,"decade under the influence, a documentary 1970s movies 2003"
6329,Manic (2001),Drama,Manic,2001.0,(2001),['Drama'],drama,,15098,252684,3.0,1,manic drama  2001
6330,People I Know (2002),Crime|Drama,People I Know,2002.0,(2002),"['Crime', 'Drama']",crime drama,,11458,274711,3.0,2,people i know crime drama  2002
6331,Spellbound (2002),Documentary,Spellbound,2002.0,(2002),['Documentary'],documentary,spelling bee,16636,334405,3.92,13,spellbound documentary spelling bee 2002
6332,"Lizzie McGuire Movie, The (2003)",Children|Comedy|Romance,"Lizzie McGuire Movie, The",2003.0,(2003),"['Children', 'Comedy', 'Romance']",children comedy romance,,18736,306841,3.0,4,"lizzie mcguire movie, the children comedy romance  2003"
6333,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller,X2: X-Men United,2003.0,(2003),"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",action adventure scifi thriller,jean grey magneto rogue superhero wolverine,36658,290334,3.72,76,x2: x-men united action adventure scifi thriller jean grey magneto rogue superhero wolverine 2003
6334,Blue Car (2002),Drama,Blue Car,2002.0,(2002),['Drama'],drama,teachers,46989,290145,3.5,3,blue car drama teachers 2002
6335,"Dancer Upstairs, The (2002)",Crime|Drama|Thriller,"Dancer Upstairs, The",2002.0,(2002),"['Crime', 'Drama', 'Thriller']",crime drama thriller,,20689,118926,3.83,3,"dancer upstairs, the crime drama thriller  2002"
6336,Marooned in Iraq (Gomgashtei dar Aragh) (2002),Drama,Marooned in Iraq (Gomgashtei dar Aragh),2002.0,(2002),['Drama'],drama,,13438,317226,3.0,1,marooned in iraq (gomgashtei dar aragh) drama  2002
6337,Owning Mahowny (2003),Crime|Drama|Thriller,Owning Mahowny,2003.0,(2003),"['Crime', 'Drama', 'Thriller']",crime drama thriller,gambling,15394,285861,3.5,4,owning mahowny crime drama thriller gambling 2003
6338,Daddy Day Care (2003),Children|Comedy,Daddy Day Care,2003.0,(2003),"['Children', 'Comedy']",children comedy,,10708,317303,2.33,6,daddy day care children comedy  2003
6339,"Man on the Train (Homme du train, L') (2002)",Comedy|Drama,"Man on the Train (Homme du train, L')",2002.0,(2002),"['Comedy', 'Drama']",comedy drama,trains,22016,301414,3.88,4,"man on the train (homme du train, l') comedy drama trains 2002"
6341,"Shape of Things, The (2003)",Drama,"Shape of Things, The",2003.0,(2003),['Drama'],drama,art,22958,308878,3.25,4,"shape of things, the drama art 2003"
6342,"Trip, The (2002)",Comedy|Drama|Romance,"Trip, The",2002.0,(2002),"['Comedy', 'Drama', 'Romance']",comedy drama romance,,15850,250067,2.0,1,"trip, the comedy drama romance  2002"
6344,101 Reykjavik (101 Reykjavík) (2000),Comedy|Drama|Romance,101 Reykjavik (101 Reykjavík),2000.0,(2000),"['Comedy', 'Drama', 'Romance']",comedy drama romance,,10989,237993,3.5,1,101 reykjavik (101 reykjavík) comedy drama romance  2000
6345,"Chorus Line, A (1985)",Comedy|Drama|Musical,"Chorus Line, A",1985.0,(1985),"['Comedy', 'Drama', 'Musical']",comedy drama musical,,1816,88915,4.67,3,"chorus line, a comedy drama musical  1985"
6347,Beat Street (1984),Drama|Musical,Beat Street,1984.0,(1984),"['Drama', 'Musical']",drama musical,,17667,86946,1.0,1,beat street drama musical  1984
6348,Breakin' 2: Electric Boogaloo (1984),Musical,Breakin' 2: Electric Boogaloo,1984.0,(1984),['Musical'],musical,,17464,86999,1.67,3,breakin' 2: electric boogaloo musical  1984
6349,Breakin' (1984),Drama|Musical,Breakin',1984.0,(1984),"['Drama', 'Musical']",drama musical,,15259,86998,2.0,3,breakin' drama musical  1984
6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta),1986.0,(1986),"['Action', 'Adventure', 'Animation', 'Children', 'Fantasy', 'Sci-Fi']",action adventure animation children fantasy scifi,anime,10515,92067,4.06,24,laputa: castle in the sky (tenkû no shiro rapyuta) action adventure animation children fantasy scifi anime 1986
6357,High Society (1956),Comedy|Musical|Romance,High Society,1956.0,(1956),"['Comedy', 'Musical', 'Romance']",comedy musical romance,,11424,49314,3.0,2,high society comedy musical romance  1956
6358,Kiss Me Kate (1953),Comedy|Musical|Romance,Kiss Me Kate,1953.0,(1953),"['Comedy', 'Musical', 'Romance']",comedy musical romance,,34857,45963,3.5,1,kiss me kate comedy musical romance  1953
6365,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,"Matrix Reloaded, The",2003.0,(2003),"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'IMAX']",action adventure scifi thriller imax,,604,234215,3.35,96,"matrix reloaded, the action adventure scifi thriller imax  2003"
6367,Down with Love (2003),Comedy|Romance,Down with Love,2003.0,(2003),"['Comedy', 'Romance']",comedy romance,ewan mcgregor renee zellweger retro,10720,309530,2.9,10,down with love comedy romance ewan mcgregor renee zellweger retro 2003
6368,Cinemania (2002),Documentary,Cinemania,2002.0,(2002),['Documentary'],documentary,movies,51230,281724,4.0,4,cinemania documentary movies 2002
6370,"Spanish Apartment, The (L'auberge espagnole) (2002)",Comedy|Drama|Romance,"Spanish Apartment, The (L'auberge espagnole)",2002.0,(2002),"['Comedy', 'Drama', 'Romance']",comedy drama romance,,1555,283900,4.0,5,"spanish apartment, the (l'auberge espagnole) comedy drama romance  2002"
6371,Pokémon Heroes (2003),Animation|Children,Pokémon Heroes,2003.0,(2003),"['Animation', 'Children']",animation children,,33875,347791,0.5,1,pokémon heroes animation children  2003
6373,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance,Bruce Almighty,2003.0,(2003),"['Comedy', 'Drama', 'Fantasy', 'Romance']",comedy drama fantasy romance,religion classic,310,315327,3.32,71,bruce almighty comedy drama fantasy romance religion classic 2003
6374,"In-Laws, The (2003)",Comedy,"In-Laws, The",2003.0,(2003),['Comedy'],comedy,,5146,314786,2.17,3,"in-laws, the comedy  2003"
6375,Gigantic (A Tale of Two Johns) (2002),Documentary,Gigantic (A Tale of Two Johns),2002.0,(2002),['Documentary'],documentary,in netflix queue they might be giants,30055,304081,4.0,4,gigantic (a tale of two johns) documentary in netflix queue they might be giants 2002
6376,Respiro (2002),Comedy|Drama,Respiro,2002.0,(2002),"['Comedy', 'Drama']",comedy drama,,12544,286516,3.5,2,respiro comedy drama  2002
6377,Finding Nemo (2003),Adventure|Animation|Children|Comedy,Finding Nemo,2003.0,(2003),"['Adventure', 'Animation', 'Children', 'Comedy']",adventure animation children comedy,disney fish heartwarming,12,266543,3.96,141,finding nemo adventure animation children comedy disney fish heartwarming 2003
6378,"Italian Job, The (2003)",Action|Crime,"Italian Job, The",2003.0,(2003),"['Action', 'Crime']",action crime,heist,9654,317740,3.62,59,"italian job, the action crime heist 2003"
6379,Wrong Turn (2003),Horror|Thriller,Wrong Turn,2003.0,(2003),"['Horror', 'Thriller']",horror thriller,,9902,295700,3.0,2,wrong turn horror thriller  2003
6380,Capturing the Friedmans (2003),Documentary,Capturing the Friedmans,2003.0,(2003),['Documentary'],documentary,child abuse,2260,342172,3.93,7,capturing the friedmans documentary child abuse 2003
6382,Together (Han ni Zai Yiki) (2002),Drama,Together (Han ni Zai Yiki),2002.0,(2002),['Drama'],drama,,18385,332639,3.0,1,together (han ni zai yiki) drama  2002
6383,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller,"2 Fast 2 Furious (Fast and the Furious 2, The)",2003.0,(2003),"['Action', 'Crime', 'Thriller']",action crime thriller,,584,322259,2.61,19,"2 fast 2 furious (fast and the furious 2, the) action crime thriller  2003"
6385,Whale Rider (2002),Drama,Whale Rider,2002.0,(2002),['Drama'],drama,girl power,1088,298228,3.75,14,whale rider drama girl power 2002
6386,Nevada Smith (1966),Western,Nevada Smith,1966.0,(1966),['Western'],western,,5921,60748,4.0,1,nevada smith western  1966
6387,Once a Thief (Zong heng si hai) (1991),Action|Comedy|Crime|Thriller,Once a Thief (Zong heng si hai),1991.0,(1991),"['Action', 'Comedy', 'Crime', 'Thriller']",action comedy crime thriller,,47423,101020,3.67,3,once a thief (zong heng si hai) action comedy crime thriller  1991
6390,Silk Stockings (1957),Musical,Silk Stockings,1957.0,(1957),['Musical'],musical,ninotchka remake,43239,50972,3.5,1,silk stockings musical ninotchka remake 1957
6395,"Crazies, The (a.k.a. Code Name: Trixie) (1973)",Action|Drama|Horror|Sci-Fi|Thriller,"Crazies, The (a.k.a. Code Name: Trixie)",1973.0,(1973),"['Action', 'Drama', 'Horror', 'Sci-Fi', 'Thriller']",action drama horror scifi thriller,,29425,69895,3.5,1,"crazies, the (a.k.a. code name: trixie) action drama horror scifi thriller  1973"
6400,Murder on a Sunday Morning (Un coupable idéal) (2001),Documentary,Murder on a Sunday Morning (Un coupable idéal),2001.0,(2001),['Documentary'],documentary,documentary crime,51391,307197,3.5,1,murder on a sunday morning (un coupable idéal) documentary documentary crime 2001
6402,Siam Sunset (1999),Comedy,Siam Sunset,1999.0,(1999),['Comedy'],comedy,,50285,178022,5.0,1,siam sunset comedy  1999
6405,Treasure Island (1950),Adventure|Children,Treasure Island,1950.0,(1950),"['Adventure', 'Children']",adventure children,,6646,43067,3.25,2,treasure island adventure children  1950
6407,"Walk, Don't Run (1966)",Comedy|Romance,"Walk, Don't Run",1966.0,(1966),"['Comedy', 'Romance']",comedy romance,olympics tokyo,38720,61170,2.0,1,"walk, don't run comedy romance olympics tokyo 1966"
6408,Animals are Beautiful People (1974),Comedy|Documentary,Animals are Beautiful People,1974.0,(1974),"['Comedy', 'Documentary']",comedy documentary,,147729,71143,5.0,1,animals are beautiful people comedy documentary  1974
6410,Car Wash (1976),Comedy,Car Wash,1976.0,(1976),['Comedy'],comedy,,15462,74281,3.75,2,car wash comedy  1976
6412,Destry Rides Again (1939),Comedy|Western,Destry Rides Again,1939.0,(1939),"['Comedy', 'Western']",comedy western,,43828,31225,3.75,2,destry rides again comedy western  1939
6415,Intervista (1987),Comedy|Drama,Intervista,1987.0,(1987),"['Comedy', 'Drama']",comedy drama,,47715,93267,4.0,1,intervista comedy drama  1987
6417,Live Wire (1992),Action,Live Wire,1992.0,(1992),['Action'],action,,12629,104743,4.0,1,live wire action  1992
6422,Shenandoah (1965),Drama|War|Western,Shenandoah,1965.0,(1965),"['Drama', 'War', 'Western']",drama war western,civil war,21027,59711,4.0,1,shenandoah drama war western civil war 1965
6424,Oscar (1991),Comedy|Crime|Mystery|Romance,Oscar,1991.0,(1991),"['Comedy', 'Crime', 'Mystery', 'Romance']",comedy crime mystery romance,,11890,102603,1.0,1,oscar comedy crime mystery romance  1991
6425,"6th Man, The (Sixth Man, The) (1997)",Comedy,"6th Man, The (Sixth Man, The)",1997.0,(1997),['Comedy'],comedy,,36807,120142,1.5,2,"6th man, the (sixth man, the) comedy  1997"
